Insert Index;Insert Time (ms);Insert Operation Count;Search Index;Contains Time (ms);Contains Operation Count;Delete Time (ms);Delete Operations Count
6698;500;54;;;;;
6699;700;54;;;;;
6700;500;65;;;;;
6701;700;60;;;;;
6702;800;61;;;;;
6703;800;54;;;;;
6704;500;68;;;;;
6705;700;77;;;;;
6706;700;108;;;;;
6707;800;74;;;;;
6708;1900;59;;;;;
6709;800;86;;;;;
6710;700;69;;;;;
6711;800;78;;;;;
6712;700;80;;;;;
6713;500;54;;;;;
6714;600;60;;;;;
6715;800;89;;;;;
6716;600;52;;;;;
6717;600;54;;;;;
6718;700;88;;;;;
6719;800;109;;;;;
6720;500;54;;;;;
6721;500;54;;;;;
6722;700;67;;;;;
6723;700;64;;;;;
6724;600;66;;;;;
6725;700;70;;;;;
6726;600;74;;;;;
6727;500;79;;;;;
6728;800;114;;;;;
6729;600;78;;;;;
6730;800;95;;;;;
6731;800;90;;;;;
6732;800;87;;;;;
6733;600;78;;;;;
6734;900;67;;;;;
6735;600;57;;;;;
6736;600;86;;;;;
6737;800;72;;;;;
6738;400;56;;;;;
6739;700;56;;;;;
6740;600;73;;;;;
6741;700;93;;;;;
6742;600;78;;;;;
6743;500;61;;;;;
6744;900;60;;;;;
6745;700;71;;;;;
6746;700;73;;;;;
6747;600;61;;;;;
6748;600;72;;;;;
6749;500;74;;;;;
6750;800;79;;;;;
6751;500;60;;;;;
6752;900;112;;;;;
6753;700;54;;;;;
6754;700;64;;;;;
6755;700;74;;;;;
6756;400;50;;;;;
6757;900;63;;;;;
6758;700;73;;;;;
6759;700;65;;;;;
6760;900;71;;;;;
6761;900;80;;;;;
6762;600;68;;;;;
6763;900;61;;;;;
6764;700;61;;;;;
6765;700;75;;;;;
6766;500;63;;;;;
6767;800;71;;;;;
6768;700;54;;;;;
6769;900;54;;;;;
6770;1000;118;;;;;
6771;900;58;;;;;
6772;700;71;;;;;
6773;900;77;;;;;
6774;500;58;;;;;
6775;600;58;;;;;
6776;900;65;;;;;
6777;800;77;;;;;
6778;1000;112;;;;;
6779;1200;78;;;;;
6780;500;58;;;;;
6781;800;65;;;;;
6782;1500;86;;;;;
6783;700;85;;;;;
6784;800;71;;;;;
6785;800;65;;;;;
6786;900;84;;;;;
6787;900;56;;;;;
6788;800;70;;;;;
6789;600;89;;;;;
6790;900;91;;;;;
6791;1000;54;;;;;
6792;800;74;;;;;
6793;1000;82;;;;;
6794;700;58;;;;;
6795;700;75;;;;;
6796;1500;108;;;;;
6797;1100;68;;;;;
6798;1500;126;;;;;
6799;1000;67;;;;;
6800;1100;67;;;;;
6801;900;78;;;;;
6802;900;90;;;;;
6803;1200;71;;;;;
6804;1200;103;;;;;
6805;500;57;;;;;
6806;900;69;;;;;
6807;1000;78;;;;;
6808;800;71;;;;;
6809;1000;119;;;;;
6810;700;60;;;;;
6811;900;70;;;;;
6812;900;83;;;;;
6813;700;57;;;;;
6814;1000;78;;;;;
6815;1000;65;;;;;
6816;800;59;;;;;
6817;900;76;;;;;
6818;1000;85;;;;;
6819;900;54;;;;;
6820;1000;100;;;;;
6821;900;70;;;;;
6822;1000;53;;;;;
6823;800;83;;;;;
6824;900;88;;;;;
6825;900;71;;;;;
6826;1100;80;;;;;
6827;1000;65;;;;;
6828;1000;58;;;;;
6829;700;74;;;;;
6830;1300;83;;;;;
6831;900;52;;;;;
6832;700;62;;;;;
6833;1200;91;;;;;
6834;1200;90;;;;;
6835;700;64;;;;;
6836;700;55;;;;;
6837;800;62;;;;;
6838;900;79;;;;;
6839;900;71;;;;;
6840;900;75;;;;;
6841;700;74;;;;;
6842;700;68;;;;;
6843;900;118;;;;;
6844;600;58;;;;;
6845;500;70;;;;;
6846;800;67;;;;;
6847;600;67;;;;;
6848;1000;127;;;;;
6849;500;64;;;;;
6850;600;79;;;;;
6851;600;84;;;;;
6852;700;84;;;;;
6853;600;60;;;;;
6854;800;62;;;;;
6855;800;67;;;;;
6856;800;62;;;;;
6857;600;66;;;;;
6858;800;93;;;;;
6859;700;54;;;;;
6860;700;75;;;;;
6861;800;99;;;;;
6862;600;55;;;;;
6863;800;93;;;;;
6864;500;48;;;;;
6865;600;61;;;;;
6866;700;54;;;;;
6867;600;69;;;;;
6868;1000;69;;;;;
6869;500;61;;;;;
6870;700;64;;;;;
6871;700;67;;;;;
6872;1000;72;;;;;
6873;900;61;;;;;
6874;1100;120;;;;;
6875;1000;78;;;;;
6876;800;79;;;;;
6877;700;69;;;;;
6878;700;59;;;;;
6879;800;64;;;;;
6880;700;66;;;;;
6881;800;64;;;;;
6882;900;63;;;;;
6883;700;81;;;;;
6884;900;100;;;;;
6885;600;54;;;;;
6886;500;66;;;;;
6887;800;65;;;;;
6888;700;69;;;;;
6889;700;74;;;;;
6890;2400;89;;;;;
6891;700;65;;;;;
6892;800;60;;;;;
6893;700;69;;;;;
6894;800;81;;;;;
6895;900;64;;;;;
6896;500;52;;;;;
6897;1000;81;;;;;
6898;900;62;;;;;
6899;900;78;;;;;
6900;700;54;;;;;
6901;700;69;;;;;
6902;1200;113;;;;;
6903;1400;121;;;;;
6904;700;91;;;;;
6905;700;97;;;;;
6906;800;64;;;;;
6907;800;50;;;;;
6908;1100;69;;;;;
6909;800;60;;;;;
6910;700;54;;;;;
6911;700;79;;;;;
6912;600;75;;;;;
6913;600;79;;;;;
6914;400;57;;;;;
6915;600;63;;;;;
6916;800;73;;;;;
6917;600;52;;;;;
6918;700;67;;;;;
6919;500;66;;;;;
6920;700;75;;;;;
6921;600;50;;;;;
6922;900;90;;;;;
6923;1800;71;;;;;
6924;800;68;;;;;
6925;600;106;;;;;
6926;700;61;;;;;
6927;900;67;;;;;
6928;700;54;;;;;
6929;600;67;;;;;
6930;1300;89;;;;;
6931;1100;124;;;;;
6932;700;58;;;;;
6933;1000;67;;;;;
6934;1100;85;;;;;
6935;700;58;;;;;
6936;700;58;;;;;
6937;700;80;;;;;
6938;600;54;;;;;
6939;900;77;;;;;
6940;1000;89;;;;;
6941;700;83;;;;;
6942;600;82;;;;;
6943;900;58;;;;;
6944;900;106;;;;;
6945;400;64;;;;;
6946;800;72;;;;;
6947;800;78;;;;;
6948;800;89;;;;;
6949;800;60;;;;;
6950;500;59;;;;;
6951;700;73;;;;;
6952;800;60;;;;;
6953;1200;123;;;;;
6954;600;63;;;;;
6955;300;50;;;;;
6956;400;71;;;;;
6957;600;61;;;;;
6958;800;77;;;;;
6959;800;64;;;;;
6960;1000;66;;;;;
6961;700;70;;;;;
6962;400;69;;;;;
6963;500;55;;;;;
6964;600;71;;;;;
6965;800;96;;;;;
6966;600;67;;;;;
6967;700;69;;;;;
6968;900;84;;;;;
6969;500;71;;;;;
6970;700;77;;;;;
6971;700;81;;;;;
6972;1000;79;;;;;
6973;500;52;;;;;
6974;700;65;;;;;
6975;700;74;;;;;
6976;700;71;;;;;
6977;700;66;;;;;
6978;600;67;;;;;
6979;1500;59;;;;;
6980;800;67;;;;;
6981;800;103;;;;;
6982;1300;107;;;;;
6983;900;104;;;;;
6984;600;50;;;;;
6985;600;61;;;;;
6986;900;93;;;;;
6987;700;73;;;;;
6988;900;101;;;;;
6989;600;79;;;;;
6990;600;90;;;;;
6991;800;113;;;;;
6992;700;56;;;;;
6993;600;58;;;;;
6994;500;64;;;;;
6995;1000;91;;;;;
6996;600;50;;;;;
6997;800;65;;;;;
6998;800;78;;;;;
6999;700;65;;;;;
7000;500;88;;;;;
7001;800;76;;;;;
7002;600;84;;;;;
7003;500;57;;;;;
7004;900;113;;;;;
7005;500;58;;;;;
7006;700;69;;;;;
7007;600;75;;;;;
7008;800;77;;;;;
7009;800;88;;;;;
7010;700;66;;;;;
7011;500;48;;;;;
7012;900;71;;;;;
7013;1100;109;;;;;
7014;600;58;;;;;
7015;900;71;;;;;
7016;500;52;;;;;
7017;1100;86;;;;;
7018;900;67;;;;;
7019;600;108;;;;;
7020;900;95;;;;;
7021;800;67;;;;;
7022;800;58;;;;;
7023;600;67;;;;;
7024;700;78;;;;;
7025;900;66;;;;;
7026;700;89;;;;;
7027;800;75;;;;;
7028;800;79;;;;;
7029;800;54;;;;;
7030;600;74;;;;;
7031;600;67;;;;;
7032;500;60;;;;;
7033;700;82;;;;;
7034;600;69;;;;;
7035;500;65;;;;;
7036;500;54;;;;;
7037;500;76;;;;;
7038;900;93;;;;;
7039;800;66;;;;;
7040;600;65;;;;;
7041;900;54;;;;;
7042;900;85;;;;;
7043;700;75;;;;;
7044;600;107;;;;;
7045;800;73;;;;;
7046;600;71;;;;;
7047;900;84;;;;;
7048;800;67;;;;;
7049;500;58;;;;;
7050;900;80;;;;;
7051;700;71;;;;;
7052;400;76;;;;;
7053;800;89;;;;;
7054;900;65;;;;;
7055;700;52;;;;;
7056;500;73;;;;;
7057;600;67;;;;;
7058;700;76;;;;;
7059;800;71;;;;;
7060;700;79;;;;;
7061;400;64;;;;;
7062;800;114;;;;;
7063;1100;75;;;;;
7064;700;61;;;;;
7065;900;75;;;;;
7066;400;68;;;;;
7067;700;80;;;;;
7068;800;83;;;;;
7069;600;76;;;;;
7070;1100;94;;;;;
7071;600;57;;;;;
7072;600;52;;;;;
7073;800;87;;;;;
7074;800;72;;;;;
7075;1200;86;;;;;
7076;700;66;;;;;
7077;400;94;;;;;
7078;1700;60;;;;;
7079;700;57;;;;;
7080;1000;100;;;;;
7081;800;58;;;;;
7082;800;60;;;;;
7083;500;66;;;;;
7084;300;56;;;;;
7085;600;64;;;;;
7086;500;60;;;;;
7087;800;60;;;;;
7088;500;71;;;;;
7089;1000;67;;;;;
7090;800;83;;;;;
7091;500;59;;;;;
7092;400;64;;;;;
7093;900;58;;;;;
7094;600;58;;;;;
7095;700;80;;;;;
7096;800;58;;;;;
7097;700;62;;;;;
7098;800;78;;;;;
7099;400;61;;;;;
7100;1000;91;;;;;
7101;900;92;;;;;
7102;500;63;;;;;
7103;600;65;;;;;
7104;700;75;;;;;
7105;500;65;;;;;
7106;400;57;;;;;
7107;600;50;;;;;
7108;800;56;;;;;
7109;800;98;;;;;
7110;900;82;;;;;
7111;800;78;;;;;
7112;700;61;;;;;
7113;700;90;;;;;
7114;700;75;;;;;
7115;700;75;;;;;
7116;800;57;;;;;
7117;600;62;;;;;
7118;800;58;;;;;
7119;900;91;;;;;
7120;700;58;;;;;
7121;800;79;;;;;
7122;1100;118;;;;;
7123;900;86;;;;;
7124;800;60;;;;;
7125;700;71;;;;;
7126;700;50;;;;;
7127;1100;135;;;;;
7128;600;71;;;;;
7129;900;80;;;;;
7130;800;78;;;;;
7131;500;66;;;;;
7132;600;71;;;;;
7133;400;94;;;;;
7134;800;88;;;;;
7135;800;71;;;;;
7136;1200;174;;;;;
7137;800;76;;;;;
7138;800;52;;;;;
7139;700;65;;;;;
7140;800;54;;;;;
7141;700;56;;;;;
7142;800;96;;;;;
7143;600;58;;;;;
7144;800;77;;;;;
7145;500;61;;;;;
7146;600;64;;;;;
7147;600;67;;;;;
7148;700;89;;;;;
7149;600;59;;;;;
7150;400;61;;;;;
7151;700;77;;;;;
7152;900;65;;;;;
7153;600;60;;;;;
7154;800;76;;;;;
7155;500;61;;;;;
7156;900;111;;;;;
7157;1000;58;;;;;
7158;800;71;;;;;
7159;900;79;;;;;
7160;1100;77;;;;;
7161;800;67;;;;;
7162;500;78;;;;;
7163;800;76;;;;;
7164;800;92;;;;;
7165;700;82;;;;;
7166;900;89;;;;;
7167;1000;98;;;;;
7168;700;67;;;;;
7169;800;103;;;;;
7170;700;61;;;;;
7171;700;55;;;;;
7172;800;67;;;;;
7173;700;80;;;;;
7174;600;48;;;;;
7175;1000;126;;;;;
7176;700;65;;;;;
7177;1600;58;;;;;
7178;800;88;;;;;
7179;700;81;;;;;
7180;800;60;;;;;
7181;800;73;;;;;
7182;800;65;;;;;
7183;700;95;;;;;
7184;1300;64;;;;;
7185;900;77;;;;;
7186;800;60;;;;;
7187;800;62;;;;;
7188;900;61;;;;;
7189;600;85;;;;;
7190;600;87;;;;;
7191;700;71;;;;;
7192;800;60;;;;;
7193;900;111;;;;;
7194;600;68;;;;;
7195;700;60;;;;;
7196;700;96;;;;;
7197;500;61;;;;;
7198;1400;83;;;;;
7199;800;88;;;;;
7200;700;60;;;;;
7201;700;62;;;;;
7202;900;63;;;;;
7203;500;65;;;;;
7204;700;66;;;;;
7205;700;62;;;;;
7206;600;58;;;;;
7207;600;73;;;;;
7208;600;81;;;;;
7209;700;64;;;;;
7210;700;79;;;;;
7211;800;54;;;;;
7212;800;56;;;;;
7213;1000;94;;;;;
7214;400;64;;;;;
7215;800;88;;;;;
7216;600;66;;;;;
7217;700;82;;;;;
7218;600;81;;;;;
7219;600;77;;;;;
7220;700;85;;;;;
7221;400;58;;;;;
7222;700;56;;;;;
7223;900;58;;;;;
7224;900;58;;;;;
7225;900;98;;;;;
7226;300;60;;;;;
7227;700;65;;;;;
7228;1200;61;;;;;
7229;700;61;;;;;
7230;900;92;;;;;
7231;700;90;;;;;
7232;1000;54;;;;;
7233;900;99;;;;;
7234;600;50;;;;;
7235;400;62;;;;;
7236;800;78;;;;;
7237;600;66;;;;;
7238;500;58;;;;;
7239;500;54;;;;;
7240;400;76;;;;;
7241;600;58;;;;;
7242;600;78;;;;;
7243;500;56;;;;;
7244;400;48;;;;;
7245;600;62;;;;;
7246;700;84;;;;;
7247;900;74;;;;;
7248;600;56;;;;;
7249;500;66;;;;;
7250;800;85;;;;;
7251;700;99;;;;;
7252;700;60;;;;;
7253;600;54;;;;;
7254;600;71;;;;;
7255;900;71;;;;;
7256;600;67;;;;;
7257;700;69;;;;;
7258;900;82;;;;;
7259;700;71;;;;;
7260;1100;115;;;;;
7261;500;54;;;;;
7262;700;64;;;;;
7263;600;73;;;;;
7264;1000;65;;;;;
7265;500;101;;;;;
7266;600;73;;;;;
7267;1200;61;;;;;
7268;600;75;;;;;
7269;700;77;;;;;
7270;600;56;;;;;
7271;800;89;;;;;
7272;800;102;;;;;
7273;500;54;;;;;
7274;700;60;;;;;
7275;800;85;;;;;
7276;500;56;;;;;
7277;600;67;;;;;
7278;800;71;;;;;
7279;1000;97;;;;;
7280;600;66;;;;;
7281;700;54;;;;;
7282;1200;87;;;;;
7283;600;66;;;;;
7284;500;63;;;;;
7285;1300;66;;;;;
7286;600;113;;;;;
7287;800;86;;;;;
7288;700;82;;;;;
7289;700;79;;;;;
7290;1000;99;;;;;
7291;600;61;;;;;
7292;600;61;;;;;
7293;800;86;;;;;
7294;900;60;;;;;
7295;600;129;;;;;
7296;700;80;;;;;
7297;900;101;;;;;
7298;800;66;;;;;
7299;1000;74;;;;;
7300;500;65;;;;;
7301;600;69;;;;;
7302;600;63;;;;;
7303;1000;90;;;;;
7304;700;60;;;;;
7305;500;77;;;;;
7306;900;78;;;;;
7307;800;62;;;;;
7308;800;67;;;;;
7309;900;70;;;;;
7310;1300;87;;;;;
7311;700;56;;;;;
7312;700;74;;;;;
7313;900;64;;;;;
7314;600;59;;;;;
7315;900;76;;;;;
7316;1000;114;;;;;
7317;600;69;;;;;
7318;900;66;;;;;
7319;800;70;;;;;
7320;500;73;;;;;
7321;500;67;;;;;
7322;800;104;;;;;
7323;700;71;;;;;
7324;700;56;;;;;
7325;1000;79;;;;;
7326;600;55;;;;;
7327;600;84;;;;;
7328;700;52;;;;;
7329;900;80;;;;;
7330;900;59;;;;;
7331;1000;67;;;;;
7332;2500;89;;;;;
7333;800;50;;;;;
7334;1000;64;;;;;
7335;1900;93;;;;;
7336;1000;82;;;;;
7337;1800;114;;;;;
7338;700;67;;;;;
7339;1000;134;;;;;
7340;800;67;;;;;
7341;600;63;;;;;
7342;1000;66;;;;;
7343;900;79;;;;;
7344;700;59;;;;;
7345;400;62;;;;;
7346;600;63;;;;;
7347;500;52;;;;;
7348;800;65;;;;;
7349;600;58;;;;;
7350;900;121;;;;;
7351;700;78;;;;;
7352;800;71;;;;;
7353;500;77;;;;;
7354;700;67;;;;;
7355;800;62;;;;;
7356;800;84;;;;;
7357;1000;88;;;;;
7358;900;71;;;;;
7359;600;56;;;;;
7360;800;73;;;;;
7361;700;58;;;;;
7362;900;91;;;;;
7363;700;56;;;;;
7364;700;67;;;;;
7365;500;77;;;;;
7366;600;71;;;;;
7367;700;84;;;;;
7368;600;72;;;;;
7369;600;58;;;;;
7370;500;67;;;;;
7371;700;73;;;;;
7372;800;106;;;;;
7373;500;74;;;;;
7374;800;78;;;;;
7375;800;72;;;;;
7376;600;59;;;;;
7377;700;58;;;;;
7378;1400;114;;;;;
7379;600;56;;;;;
7380;700;82;;;;;
7381;600;58;;;;;
7382;700;83;;;;;
7383;600;65;;;;;
7384;700;83;;;;;
7385;400;70;;;;;
7386;800;87;;;;;
7387;800;73;;;;;
7388;500;52;;;;;
7389;800;84;;;;;
7390;900;67;;;;;
7391;900;68;;;;;
7392;600;56;;;;;
7393;700;52;;;;;
7394;700;116;;;;;
7395;400;58;;;;;
7396;600;59;;;;;
7397;900;115;;;;;
7398;800;71;;;;;
7399;700;57;;;;;
7400;500;59;;;;;
7401;600;118;;;;;
7402;700;69;;;;;
7403;600;60;;;;;
7404;700;71;;;;;
7405;700;90;;;;;
7406;700;74;;;;;
7407;600;71;;;;;
7408;700;77;;;;;
7409;700;75;;;;;
7410;900;69;;;;;
7411;800;58;;;;;
7412;1200;78;;;;;
7413;1100;85;;;;;
7414;700;79;;;;;
7415;500;61;;;;;
7416;800;88;;;;;
7417;700;58;;;;;
7418;900;54;;;;;
7419;800;60;;;;;
7420;700;63;;;;;
7421;900;96;;;;;
7422;600;67;;;;;
7423;600;60;;;;;
7424;700;104;;;;;
7425;600;58;;;;;
7426;700;54;;;;;
7427;700;92;;;;;
7428;700;73;;;;;
7429;600;85;;;;;
7430;800;58;;;;;
7431;600;95;;;;;
7432;800;98;;;;;
7433;700;67;;;;;
7434;2300;74;;;;;
7435;600;61;;;;;
7436;800;91;;;;;
7437;1500;101;;;;;
7438;1000;101;;;;;
7439;800;96;;;;;
7440;600;48;;;;;
7441;700;89;;;;;
7442;700;63;;;;;
7443;700;62;;;;;
7444;800;67;;;;;
7445;1000;86;;;;;
7446;700;52;;;;;
7447;200;60;;;;;
7448;600;76;;;;;
7449;600;57;;;;;
7450;700;58;;;;;
7451;800;64;;;;;
7452;700;58;;;;;
7453;900;133;;;;;
7454;800;64;;;;;
7455;700;75;;;;;
7456;400;76;;;;;
7457;500;58;;;;;
7458;600;65;;;;;
7459;600;52;;;;;
7460;700;71;;;;;
7461;800;80;;;;;
7462;700;107;;;;;
7463;800;76;;;;;
7464;500;63;;;;;
7465;700;70;;;;;
7466;800;86;;;;;
7467;700;75;;;;;
7468;700;60;;;;;
7469;600;62;;;;;
7470;600;58;;;;;
7471;700;66;;;;;
7472;700;106;;;;;
7473;600;84;;;;;
7474;1100;119;;;;;
7475;500;61;;;;;
7476;600;75;;;;;
7477;800;77;;;;;
7478;600;60;;;;;
7479;400;59;;;;;
7480;400;90;;;;;
7481;600;63;;;;;
7482;400;58;;;;;
7483;700;77;;;;;
7484;700;80;;;;;
7485;600;77;;;;;
7486;800;95;;;;;
7487;800;69;;;;;
7488;700;56;;;;;
7489;900;96;;;;;
7490;600;59;;;;;
7491;1000;134;;;;;
7492;700;66;;;;;
7493;400;73;;;;;
7494;600;99;;;;;
7495;600;58;;;;;
7496;500;54;;;;;
7497;600;66;;;;;
7498;900;87;;;;;
7499;700;65;;;;;
7500;600;59;;;;;
7501;700;60;;;;;
7502;800;77;;;;;
7503;700;56;;;;;
7504;600;58;;;;;
7505;600;71;;;;;
7506;600;95;;;;;
7507;500;73;;;;;
7508;500;69;;;;;
7509;500;61;;;;;
7510;1100;79;;;;;
7511;600;66;;;;;
7512;600;73;;;;;
7513;400;64;;;;;
7514;700;71;;;;;
7515;500;82;;;;;
7516;700;82;;;;;
7517;700;67;;;;;
7518;600;61;;;;;
7519;700;64;;;;;
7520;700;89;;;;;
7521;700;65;;;;;
7522;400;79;;;;;
7523;400;61;;;;;
7524;600;68;;;;;
7525;600;54;;;;;
7526;700;69;;;;;
7527;700;82;;;;;
7528;600;69;;;;;
7529;600;61;;;;;
7530;700;70;;;;;
7531;700;67;;;;;
7532;600;72;;;;;
7533;400;84;;;;;
7534;1000;110;;;;;
7535;700;61;;;;;
7536;500;75;;;;;
7537;500;73;;;;;
7538;700;73;;;;;
7539;800;83;;;;;
7540;500;94;;;;;
7541;1000;67;;;;;
7542;700;80;;;;;
7543;300;64;;;;;
7544;1000;121;;;;;
7545;600;61;;;;;
7546;600;65;;;;;
7547;700;61;;;;;
7548;1100;65;;;;;
7549;700;58;;;;;
7550;800;113;;;;;
7551;600;67;;;;;
7552;1000;60;;;;;
7553;800;82;;;;;
7554;700;71;;;;;
7555;700;67;;;;;
7556;600;69;;;;;
7557;700;65;;;;;
7558;400;65;;;;;
7559;600;56;;;;;
7560;600;64;;;;;
7561;600;66;;;;;
7562;500;76;;;;;
7563;800;84;;;;;
7564;700;60;;;;;
7565;500;65;;;;;
7566;400;50;;;;;
7567;600;87;;;;;
7568;1000;60;;;;;
7569;600;70;;;;;
7570;700;66;;;;;
7571;500;66;;;;;
7572;800;115;;;;;
7573;600;78;;;;;
7574;1000;56;;;;;
7575;1200;71;;;;;
7576;1600;176;;;;;
7577;600;58;;;;;
7578;1100;75;;;;;
7579;800;73;;;;;
7580;800;66;;;;;
7581;1200;114;;;;;
7582;700;72;;;;;
7583;800;68;;;;;
7584;900;58;;;;;
7585;700;66;;;;;
7586;600;77;;;;;
7587;1000;65;;;;;
7588;1100;66;;;;;
7589;1600;65;;;;;
7590;700;79;;;;;
7591;1700;88;;;;;
7592;800;90;;;;;
7593;800;75;;;;;
7594;700;48;;;;;
7595;700;74;;;;;
7596;700;91;;;;;
7597;700;64;;;;;
7598;900;87;;;;;
7599;900;84;;;;;
7600;800;66;;;;;
7601;700;67;;;;;
7602;800;60;;;;;
7603;500;69;;;;;
7604;600;69;;;;;
7605;600;87;;;;;
7606;700;58;;;;;
7607;700;71;;;;;
7608;1000;67;;;;;
7609;800;80;;;;;
7610;600;67;;;;;
7611;800;77;;;;;
7612;500;69;;;;;
7613;700;56;;;;;
7614;600;54;;;;;
7615;700;78;;;;;
7616;600;67;;;;;
7617;600;66;;;;;
7618;1100;90;;;;;
7619;800;83;;;;;
7620;600;58;;;;;
7621;500;58;;;;;
7622;800;54;;;;;
7623;900;118;;;;;
7624;700;61;;;;;
7625;700;75;;;;;
7626;900;103;;;;;
7627;500;67;;;;;
7628;1000;85;;;;;
7629;700;68;;;;;
7630;600;67;;;;;
7631;600;55;;;;;
7632;600;88;;;;;
7633;700;64;;;;;
7634;1100;137;;;;;
7635;600;82;;;;;
7636;600;59;;;;;
7637;700;65;;;;;
7638;800;74;;;;;
7639;1100;73;;;;;
7640;900;71;;;;;
7641;600;76;;;;;
7642;600;66;;;;;
7643;600;56;;;;;
7644;800;91;;;;;
7645;700;58;;;;;
7646;700;66;;;;;
7647;600;67;;;;;
7648;500;58;;;;;
7649;700;62;;;;;
7650;700;91;;;;;
7651;1000;108;;;;;
7652;1000;52;;;;;
7653;900;83;;;;;
7654;500;68;;;;;
7655;500;69;;;;;
7656;500;60;;;;;
7657;600;76;;;;;
7658;400;57;;;;;
7659;400;64;;;;;
7660;500;75;;;;;
7661;600;59;;;;;
7662;500;66;;;;;
7663;600;73;;;;;
7664;400;62;;;;;
7665;1200;88;;;;;
7666;300;50;;;;;
7667;600;60;;;;;
7668;600;84;;;;;
7669;900;54;;;;;
7670;800;77;;;;;
7671;600;78;;;;;
7672;900;75;;;;;
7673;1000;87;;;;;
7674;500;58;;;;;
7675;600;75;;;;;
7676;700;60;;;;;
7677;700;89;;;;;
7678;700;85;;;;;
7679;800;67;;;;;
7680;600;74;;;;;
7681;700;54;;;;;
7682;600;71;;;;;
7683;1000;115;;;;;
7684;800;107;;;;;
7685;600;103;;;;;
7686;500;71;;;;;
7687;700;63;;;;;
7688;800;100;;;;;
7689;600;66;;;;;
7690;600;57;;;;;
7691;600;73;;;;;
7692;800;128;;;;;
7693;800;86;;;;;
7694;900;98;;;;;
7695;700;68;;;;;
7696;600;48;;;;;
7697;600;62;;;;;
7698;700;69;;;;;
7699;700;70;;;;;
7700;500;62;;;;;
7701;500;79;;;;;
7702;600;145;;;;;
7703;700;68;;;;;
7704;700;54;;;;;
7705;1800;96;;;;;
7706;500;64;;;;;
7707;700;67;;;;;
7708;600;81;;;;;
7709;500;69;;;;;
7710;900;97;;;;;
7711;800;75;;;;;
7712;800;97;;;;;
7713;500;66;;;;;
7714;700;78;;;;;
7715;600;71;;;;;
7716;800;87;;;;;
7717;800;56;;;;;
7718;800;83;;;;;
7719;500;73;;;;;
7720;600;71;;;;;
7721;900;70;;;;;
7722;800;79;;;;;
7723;600;54;;;;;
7724;600;117;;;;;
7725;800;67;;;;;
7726;500;61;;;;;
7727;600;52;;;;;
7728;700;58;;;;;
7729;600;64;;;;;
7730;700;58;;;;;
7731;400;65;;;;;
7732;600;60;;;;;
7733;600;128;;;;;
7734;700;60;;;;;
7735;500;84;;;;;
7736;400;79;;;;;
7737;600;81;;;;;
7738;500;65;;;;;
7739;600;68;;;;;
7740;900;100;;;;;
7741;900;114;;;;;
7742;700;81;;;;;
7743;700;82;;;;;
7744;500;67;;;;;
7745;700;64;;;;;
7746;600;56;;;;;
7747;1000;76;;;;;
7748;600;67;;;;;
7749;500;58;;;;;
7750;800;74;;;;;
7751;700;74;;;;;
7752;600;69;;;;;
7753;800;69;;;;;
7754;900;85;;;;;
7755;500;76;;;;;
7756;800;62;;;;;
7757;700;60;;;;;
7758;500;65;;;;;
7759;600;58;;;;;
7760;600;63;;;;;
7761;800;81;;;;;
7762;600;58;;;;;
7763;700;58;;;;;
7764;700;72;;;;;
7765;600;67;;;;;
7766;900;97;;;;;
7767;700;86;;;;;
7768;700;54;;;;;
7769;800;71;;;;;
7770;900;97;;;;;
7771;700;62;;;;;
7772;600;54;;;;;
7773;600;67;;;;;
7774;500;61;;;;;
7775;600;70;;;;;
7776;600;58;;;;;
7777;600;61;;;;;
7778;700;65;;;;;
7779;700;69;;;;;
7780;700;60;;;;;
7781;600;87;;;;;
7782;700;79;;;;;
7783;600;100;;;;;
7784;800;75;;;;;
7785;2000;63;;;;;
7786;1100;90;;;;;
7787;800;110;;;;;
7788;1000;88;;;;;
7789;800;132;;;;;
7790;900;90;;;;;
7791;800;69;;;;;
7792;600;66;;;;;
7793;600;61;;;;;
7794;500;54;;;;;
7795;800;71;;;;;
7796;600;65;;;;;
7797;1900;98;;;;;
7798;800;91;;;;;
7799;500;65;;;;;
7800;500;61;;;;;
7801;600;71;;;;;
7802;600;65;;;;;
7803;500;58;;;;;
7804;1000;90;;;;;
7805;900;76;;;;;
7806;900;76;;;;;
7807;500;60;;;;;
7808;700;73;;;;;
7809;700;86;;;;;
7810;800;94;;;;;
7811;700;71;;;;;
7812;800;66;;;;;
7813;900;89;;;;;
7814;1000;72;;;;;
7815;800;54;;;;;
7816;1300;74;;;;;
7817;1000;84;;;;;
7818;1300;124;;;;;
7819;800;71;;;;;
7820;1100;62;;;;;
7821;600;58;;;;;
7822;1100;100;;;;;
7823;1200;73;;;;;
7824;800;65;;;;;
7825;600;75;;;;;
7826;1100;56;;;;;
7827;700;54;;;;;
7828;1300;101;;;;;
7829;900;91;;;;;
7830;1100;83;;;;;
7831;1200;76;;;;;
7832;800;76;;;;;
7833;1000;73;;;;;
7834;1100;85;;;;;
7835;700;79;;;;;
7836;1100;92;;;;;
7837;900;119;;;;;
7838;600;67;;;;;
7839;600;59;;;;;
7840;600;68;;;;;
7841;800;69;;;;;
7842;700;83;;;;;
7843;800;63;;;;;
7844;800;108;;;;;
7845;600;65;;;;;
